  0.7870  -0.3660   1.4225  -0.8082  -0.2007   1.5726  -0.4533
 -0.4841   0.7246   0.3925   0.9421   1.5436   1.1689  -0.2657
 -0.6047   2.2889   1.2841   0.3746  -0.6159   0.6466  -0.6915
  0.8110   2.0269   1.9487   2.6863  -2.5256  -3.1123  -0.7998
  3.0494   2.1926   3.1517   1.5920  -2.4243  -3.1912   1.9198
  2.6445   0.1539   3.3063   5.1147  -1.2264  -4.0087   1.0106
  0.2972  -0.3890   1.4456   3.0066  -1.0799  -2.0759  -1.5514
 -0.3956   1.9524   2.5032   0.8842  -2.0878  -1.8270   1.1611
 -1.5947   2.1300   1.5179   2.4043   0.6389  -2.2926   3.0212
 -0.7900   3.4384   1.2204   1.0720  -0.5983  -1.9611   1.5705
  0.5415   3.5165  -0.4273   0.1693  -0.0440  -3.3755  -1.1413
  0.8433   3.3037   0.2071   1.9338  -0.1916  -2.6315   0.8450
  0.7927   2.4222   1.4731   4.1610  -0.7372  -2.6808  -2.6908
  0.5026   2.2136   1.5685   4.1424  -1.8324  -2.3018  -0.0052
  2.8844   2.0937   1.7186   3.2817  -1.1542  -1.2095   0.5579
  2.5649   1.4545   1.6489   1.0826  -1.2758  -0.0995   0.0372
  1.2767   1.8237   1.1190   2.4514   1.7073  -1.2322   1.7775
  0.5260   0.8103  -0.4432   2.2410  -0.0114  -0.6634  -0.2317
  0.3137   0.0110  -0.9682   0.2483  -0.4027   0.5391  -0.9412
  1.8893   0.3447   1.3677   0.3950   1.2252  -1.1006   0.0812
  1.0047   0.5039   0.9294   0.3115  -0.2226  -0.2699   0.1023
  1.1838   0.1937   0.7630  -0.4456   0.8342   0.3696   0.2463
  1.1799   0.4609   0.3916   2.5287   0.6338   2.0306   0.3204
  0.7909   1.1997   1.5119   1.1919   2.4423   1.4229  -1.5618
 -0.0215   1.0756   1.9350   1.9011   0.5185   0.8212  -0.4241
  1.5260   2.1266   2.0583   1.7517   1.1253   1.2539   0.1963
  1.5738   1.4864   2.1472   0.7219  -0.0833   0.5048  -0.1138
 -0.8200   2.1854   2.3260   1.1376  -1.7624   0.8051  -0.4524
 -0.8715  -0.4247  -0.1642   0.3303   0.4908   0.9746  -0.3530
 -1.3579   1.0209  -0.5254  -1.7078  -1.0315  -1.0858  -0.7992
 -2.1006   2.5176  -1.4725   1.2291  -0.7318   1.4843  -0.7564
 -0.4805   1.8379  -2.5217   1.6062   0.3811   1.9437   0.5403
  3.4525   0.3246  -1.6575   1.9134   0.2788   1.7004   0.3921
  2.5525   0.0974  -0.0798   1.3983  -0.2037   0.4208  -1.3364
  1.7190  -0.2823   1.4888   0.4872   0.9660   1.5504  -0.9401
  1.0144  -1.9949   0.9609   0.4850   0.5398   2.2652  -1.0562
  0.6310  -2.7869   1.9963  -0.9194  -1.2343   1.5562  -0.0693
  0.1263  -2.8534   2.5138  -0.8941  -0.3092   2.7900  -2.2795
 -0.2117  -1.5730  -0.3668  -0.8062   0.9337   3.2145  -1.7895
 -0.4821  -1.7912  -0.1101  -0.1956  -0.4259   1.9914  -0.0007
 -0.6096   0.4394   0.2603  -2.2918  -0.7086   1.5572  -0.0869
 -0.0379  -0.7474  -1.9930  -1.1215  -1.1051   0.0667  -0.7150
  0.7988  -0.2124   0.2289  -1.5678  -0.2210  -0.2687  -0.8972
 -1.2460  -1.8911  -0.0258  -1.3215  -0.0152  -0.1769   1.0805
 -0.8746  -2.3518  -0.3208  -0.8938   0.1839  -0.5690   0.9570
 -0.1989  -1.9994   0.9883  -0.9473  -0.0291  -0.6885  -0.2770
 -0.1109  -0.6229   0.8125  -2.3944   1.0219  -0.0924  -1.5607
 -0.4980  -0.7541   0.0225  -1.9810  -0.3429  -1.2823   0.2739
  0.1133  -0.7210   0.6508  -1.1306  -0.8292  -1.4385  -2.7190
  0.9691  -2.2167   0.2351  -0.9645  -0.3337  -1.1107  -0.1326
 -1.0096  -0.3324  -0.3601  -1.6901   0.9492  -1.2963   0.4197
  0.0638  -0.7539  -0.9793   0.3857   0.8410   1.0184  -0.6504
 -2.2640  -0.4067   0.0259  -0.6736  -1.1538  -0.0214   0.4566
 -0.8906  -0.1916  -1.6403  -1.0804  -0.7207  -1.5479  -1.0709
 -0.7580   0.8066  -1.0333  -2.1505  -1.1317  -0.7033   0.0001
 -0.7004   0.2752  -0.0999  -0.2617  -0.3379  -1.2307   0.9910
 -0.2116   0.5764   1.0358  -1.0033  -1.2979  -1.4192   1.7811
  0.3195   0.4570  -0.1903  -1.8373   0.9450  -2.4926   1.7725
 -1.1742  -0.7069  -0.5645  -1.2748   1.9229  -3.2370  -1.1444
  1.6199   0.1882   0.3322  -1.6866  -0.5400  -2.7550  -0.1692
  2.6362  -0.3318   2.0132  -2.0851   1.8515  -0.9872  -0.2523
  1.4131  -0.3788   3.1115  -1.6605  -0.7897  -0.4964  -0.2807
  1.7752  -0.5610   2.9073  -0.4036   1.7500  -1.7182  -0.9156
  1.8896  -0.7178   1.7707   0.5048  -0.0061  -1.2319   1.0264
  1.6936  -1.1579   0.9656  -1.7889   0.1969  -1.5950   0.8661
  0.9446   0.0779   0.8027  -1.1207   1.2308  -1.6081   0.5845
  1.0234  -1.6294   1.8766  -0.7837   0.4060  -3.5135   1.3198
  0.2564  -0.8881   0.9061  -2.2869   0.5702  -3.6467   0.6157
 -0.3707   0.6250  -0.5208  -0.5819  -0.2620  -1.7637  -0.4239
 -0.2814   1.3361   0.4404   0.7318  -0.5144  -3.7183  -0.0812
  0.7573   1.5287   0.4790   0.1186  -0.8918  -3.2735  -0.9953
  1.8373   1.4990   1.5930   0.2526   0.4260  -3.8244   0.2469
  2.3259  -0.2944  -0.6604  -0.9227  -1.6016  -2.6312  -0.0126
  1.2776  -1.8997   0.4567  -0.8576   0.8623  -0.8601   2.2680
  1.5145  -2.8359  -1.0945  -2.2640   0.5538  -0.8260  -0.3040
  1.7343  -2.5618  -0.8349  -3.4930   0.6669  -0.0200   0.6640
 -0.3178  -1.2849  -1.1039  -4.0102   0.2024  -0.7997   0.4637
 -0.2758  -0.4432  -1.0059  -2.5551  -1.0830  -1.0287   0.2160
 -0.8935   1.0958   0.2635  -3.4686  -0.7063   0.8396   0.2878
 -0.7910   0.7703   0.4517  -3.1391   1.0859  -1.1415  -2.0606
 -0.4283   0.5180   1.3917  -2.8263   0.6263  -0.9086   0.9884
 -1.5810   1.0509   2.4236  -3.6636  -0.4397  -2.9246  -0.2457
 -0.6738   0.3042   0.9008  -1.1101   1.9395  -0.8903  -0.2636
  0.6724   2.2235   0.6932   0.9636   0.1905  -0.4118   0.9633
  1.6844  -0.1321   1.0050   1.0410  -0.6556  -0.2606  -0.6532
  1.7815   1.6408   0.3697   1.8047  -0.2331  -0.2195  -0.1989
  2.4379   1.1441   0.4054   1.9345   0.0209   0.0258   0.6503
  1.8968   0.7668   2.4283   1.5051   1.2946  -0.8123  -0.7252
  1.1503   0.6405   1.3209   0.7696   1.1955   0.6299  -0.4360
  0.9935  -0.6904  -1.9752   1.0799  -0.3346   1.5108   0.7593
  0.6163  -0.8569  -1.0207  -0.1458   0.4078   0.9382   0.9884
 -0.0904   0.9858   0.7051   0.2012  -0.3575   0.1124  -0.4546
  0.9012   0.0041   0.4261  -0.6178   0.8283   0.6122   1.5187
  0.0878  -0.8040  -0.4694   0.0363  -1.5138   0.8585  -1.2916
  0.2675  -1.2601  -1.0302  -1.0424  -1.2238   1.7315  -0.4645
  1.0142  -0.5153  -1.3623  -2.2342  -2.5289   0.3803   0.2318
  1.6001  -0.4894  -0.7214  -2.3923  -0.3199  -0.7777  -0.4215
  0.6751   0.3158   0.7652  -0.7743   0.2629   0.0426  -0.0860
 -0.1834  -1.3175   1.4943   0.0957  -1.2418  -1.5613   1.4393
 -0.9914  -1.1014  -0.2447  -0.8520   0.5090   0.2739   0.4805
 -0.8978  -0.8462   1.0931  -2.4034  -0.1680  -0.1467  -0.2905
 -2.7537   0.4914   0.4311  -1.8408   0.0659  -0.8234   0.6036
 -1.8391   2.2085  -0.3158   1.1764   1.0480  -0.3504   0.4586
 -1.3419  -0.2881   1.5253   0.9382   1.1060   0.3991  -0.4696
 -0.8071   0.2596  -0.1875   0.1754  -0.1963   0.1216  -0.7464
  0.8787   0.1235  -1.6378  -0.5954  -0.4516  -2.4885   0.1044
  2.2723   0.3227  -0.5676   0.6872   0.1391  -2.0789   0.0041
  1.1400   0.3690   0.7290   0.0031   0.9477  -0.6308  -0.8789
 -0.9611   0.1326   0.2146  -0.9568   0.3404  -0.8145  -1.7117
 -0.9295  -0.0335   1.0348  -2.3545  -0.1055  -0.0745  -0.0207
  0.3357  -0.9048   1.1635  -0.4557   1.1808   0.7913   0.3520
 -0.4980  -1.3910   0.1098  -1.6133  -0.1936  -1.3797   1.5536
  0.7058  -0.6026   0.6623  -1.3356  -0.8551  -2.2605  -1.2659
  0.0167  -1.1423   1.6190   0.3913   1.7591  -1.8869  -0.0763
 -1.1748  -0.9411  -0.1603   1.3687   0.8647  -2.1823   0.0068
  0.0491  -0.2354  -1.5654  -0.2987   0.5279  -3.1505   0.7367
 -0.0816  -0.1358  -1.5839  -0.7329  -0.2425  -1.5469   0.1106
  0.4680   0.3201  -1.5686  -1.1277   0.6377  -0.2537   0.6622
 -0.1994  -0.5990   0.1254  -0.1455  -0.2473  -0.6922   1.8759
 -0.1278  -0.3279   0.7593   0.6501  -0.5437  -0.1729  -1.0224
 -0.0581  -1.0835  -0.5128   0.9768  -1.6639   1.6092   0.7625
  1.7556  -0.4947  -0.0277  -1.2351   0.1659   0.9192  -1.0600
 -0.1867   0.6198   0.3991  -0.6458  -0.3355   1.4507   0.4418
  0.8031   0.8968   1.2803   0.8970   0.7400  -0.4728   1.5606
  0.4795   0.5790   0.3095   0.7969   1.3325  -1.6948   1.0663
 -0.1098  -1.2864  -1.4435   1.0883   0.2061  -1.8645  -1.0582
 -0.9288  -1.1630  -1.6986   0.0567  -0.8615  -1.7480  -2.5472
 -1.1027  -1.0426  -1.6318   0.2478  -0.0192  -1.7829   0.3111
 -1.9266  -1.7669  -0.0419  -1.3846  -1.2849  -2.7610  -0.0243
 -2.7720  -1.1483   0.1757  -1.9107  -0.7209  -2.3539   0.2738
 -0.7185  -1.1807  -1.0268  -0.2927   0.6087  -1.1430  -0.3620
 -0.7770  -0.0541  -0.9339   0.0888  -0.4075  -0.1548   0.5475
  1.4516  -1.6663  -1.9092   0.8464   1.0623   0.9504   0.3123
 -1.4239  -0.3855  -2.0696  -1.1902   0.0424   1.5886  -0.7186
 -1.9260  -0.9379  -2.5544   0.0986  -0.5269   1.8131   0.5922
 -0.5291   0.4348  -1.1087  -1.4808   0.8926   1.0757  -1.3945
  0.0391   0.0216  -0.5451  -1.1313  -1.0212   1.5958  -0.5551
  0.9874   1.1029  -1.1487  -2.1243   0.1928   2.2371   1.5403
  1.6613   0.8498   0.2279  -0.7439   1.4048   2.7504   0.1022
  0.0968   0.6767   0.2219   0.4623  -0.0226   1.2554   1.7989
  0.2482  -1.0334   0.3290   1.3236  -0.5108  -0.5385  -0.8277
  0.5951  -0.5533   0.1750   0.6288   1.2301   0.1466  -1.1261
  1.9116  -0.8837   0.0465  -0.4639  -0.1638   0.1646  -0.7354
  0.6940  -0.4384  -0.6384  -1.3541   0.3761  -0.0359  -2.2413
  0.2130   0.0604  -0.1801  -0.3673   0.1433  -0.1032  -0.3246
 -0.8216  -1.5053   1.0481   0.4222   0.0114  -1.7706   0.7755
  0.4958   0.4106  -0.4135  -0.2776   1.0894  -2.1132   0.5482
  1.9567  -1.0285   0.7794  -0.8447   2.2304  -2.3101   0.4661
  2.5373  -1.3305   0.4598  -1.7685  -0.7943  -2.1335   2.0710
  0.0671   0.5826   0.1632  -1.1233   0.4812  -0.9277   1.4863
  0.4317   0.6265   2.3167   0.6986   2.9636  -0.6645  -1.3524
  0.1796   0.8281   1.4897   0.7258   0.5061  -1.0281   0.5759
  0.7304  -0.2407   1.1540   2.1063   0.6553  -0.8615   0.1608
 -0.2688   0.5636   0.2923   0.9196  -0.1975  -1.7957   1.5277
  0.1119  -0.6655  -1.1201   0.4769   1.5580  -0.8125  -0.2481
 -0.7993   0.2067  -0.3441   0.3338   0.0143  -2.7541  -0.4731
 -0.0832   0.2466   0.0095   0.8425  -1.8237  -2.3389  -0.6736
 -0.3116   0.0534   0.8217   0.8757  -1.8320   0.3971  -1.3122
 -0.7194  -0.4941   0.3269   1.0282   1.0938  -0.8842   1.2989
 -1.3390  -1.1435  -1.1875  -0.6235  -0.8512  -0.7654   1.1461
 -1.9828  -0.9442  -2.5694  -2.8569   0.0601  -1.5393   0.8773
 -0.9971  -0.7373  -1.2156  -2.5055   0.1621  -0.6577  -0.7520
 -1.3081   1.2636  -0.8584  -1.9901   0.8444   0.1012   2.0314
 -0.7047   3.6909   0.8323   0.6556   1.8129   1.2647   1.2989
  1.8973   2.3273  -0.4245   3.1206   1.8438  -0.0383  -2.0761
  2.1294   2.5201   0.5835   3.3152  -0.3137   0.2721   0.5157
  3.3227   3.1916   0.9821   2.7136   0.2745   1.5878   0.1304
  1.7421   1.5376   1.1745   2.5443   2.8996   1.7532  -0.7649
  0.6130  -0.2047   2.0809   2.6584   0.1965   0.7789  -0.4950
  0.4694   1.3060   1.5085   1.7927   1.0251  -0.0072  -2.4891
  1.0760   0.8489   0.3343   2.0720   1.5793  -0.4696   0.4238
 -0.2315   1.3180   1.1938   1.1458  -0.3451   0.3663  -0.2539
  0.0123  -0.0643   1.9624  -0.3022  -1.8295   2.7898  -0.1045
  0.0257   1.4388   0.3045   0.1068  -2.6298   1.7959  -0.0499
  2.2772   0.2882   0.7348   0.5948  -0.7230   3.4833  -0.7748
  0.2801  -0.4433   1.0105   0.0145  -0.8276   3.0053  -0.5048
  0.6404  -0.5133  -0.4078   0.1363   0.2644   2.3913   1.3015
  0.5637  -0.2128   0.2761   1.1923   0.8179   1.4001   1.4822
 -0.6085   0.9439   1.7703   0.9589   2.0462  -0.7641   0.0145
  0.8136  -0.9597   1.3176   1.1288   0.8040  -0.9691  -0.2550
  0.3839  -0.4242   0.5409   0.7351   0.1845  -0.5080  -0.3981
 -0.7225   1.9133  -0.1218  -0.8375   0.0265   0.9193  -1.1180
 -0.7352   2.5918   0.1592  -0.0835  -0.4092   1.9071  -0.8053
  2.1502   3.4144  -0.2126  -0.2881  -1.2533  -1.0850  -0.5517
  2.3253   0.9940   1.7192   0.6789  -1.1978   0.4218   0.1036
  3.3077   0.1027   1.7241   1.1884   1.7916   3.5140  -1.5284
  0.5430  -0.4982   0.1697   2.2907   0.0561   1.0014  -0.6795
 -1.1365  -0.1252   2.1784  -0.7540  -0.1289   0.5202  -0.6881
 -1.4845   0.0809   1.5729   1.0182   1.4181   1.2866  -0.6161
 -0.4114   2.6145   0.0280  -0.0103   0.2278   0.1675   0.1652
 -0.0171   1.1983  -1.1369   0.2990   1.6884   0.7936  -0.2094
  1.2243  -0.3866   0.8510   0.7204   1.2537  -1.9041   2.1160
  1.1918  -2.2056  -0.8857   1.4450   0.8521  -1.2363   0.3593
  0.2574  -1.8717  -0.0835  -1.0867   0.3683  -2.7644  -0.1797
 -0.5846  -1.0882   0.1194  -1.0841  -1.2316  -1.4005   0.4926
  0.1249  -1.1989   0.0911   1.3918   1.3106  -0.0315  -0.2217
  0.6660   0.1805  -0.0943  -2.4630   0.0658   0.7210  -0.2412
  2.2519  -0.1457   0.9485   1.9669   0.3867   0.5832   1.1481
  1.6417  -1.1003   2.3734   1.9707   1.1856  -0.5978  -0.3969
  0.2281   0.3577   1.8220  -0.6765   2.8954  -1.9220  -0.5228
 -0.2714  -0.8866   0.4709  -1.7708  -2.0228  -1.5171   0.0175
 -0.9756  -1.3334   2.0329  -0.2376   0.7784  -1.9208   0.6900
 -1.6686  -0.5906  -0.1164  -2.7933   0.1674  -0.5860  -0.3505
  1.4854  -0.1781  -0.2389  -1.7409   1.3963   0.4246  -0.6804
  1.2686  -0.0658  -0.8959  -2.7206  -0.6291   0.5167   0.5749
 -1.5815  -2.5327   0.0825  -0.2130   1.0600   1.2356   0.3289
 -1.3416  -2.1061   0.4196  -1.9665   0.2528   0.1761  -0.1124
 -0.2801  -2.7467  -0.5306  -1.2451  -1.6150   1.3684   0.2753
 -1.8322  -0.7244  -0.4671  -2.8530  -0.8963   1.2573  -1.4839
 -2.6525  -1.0206  -1.4264  -2.4476  -1.5768   0.4805  -0.3739
  1.0049   0.7761  -1.5714  -2.3077  -1.2261  -0.3092  -0.0855
  0.3916   0.4138  -0.1073  -1.7942  -0.0747  -0.7866  -0.2441
  1.0938  -1.6103  -0.5956  -1.4457   1.7581  -0.0185   0.0339
  1.4174  -0.6396   2.5491  -2.1965   1.4447  -1.4707  -0.0934
  1.3455   1.1125   2.8555  -2.5679   0.6673  -0.8086  -0.4992
  1.2797   1.0156   0.8459   0.9496   0.3868  -1.1984  -0.2542
  1.4724   1.1144  -0.3093   0.7839  -0.5027   0.6983  -1.7758
  0.4560   0.6360  -0.4299   0.0089  -0.1749   2.4537   0.3166
 -0.5679   1.2094  -1.3916  -0.2663  -0.4696   1.9948  -1.0264
 -0.6849   0.2379  -2.0404   0.6234  -1.7934   2.3412  -0.9389
 -0.4931  -0.0585  -0.9688   0.3741   0.7110   1.7856  -0.0103
  0.7300   1.9805  -1.4861   0.6230  -1.0774   0.7495   0.5234
 -0.8798   3.5196  -2.2657   0.6439  -0.9682   0.3919   0.1852
  0.1287   3.1187  -0.2571  -0.6451  -0.2493   0.9213   0.4973
  1.7057   1.3854  -1.2057   1.3565  -1.6326   1.3955  -0.0577
  0.8507   1.1730  -0.1997   0.9301  -1.4775  -1.2571   0.1066
  0.0323  -0.1621   0.1351   1.7103  -0.0737  -0.2235   0.8020
 -0.9869   0.3892   0.8355   0.7102   1.5688  -1.1823  -0.7537
  1.5593  -0.4528  -0.4944   1.2891  -0.2905  -0.4753  -0.5909
  0.3987  -0.4873   0.6578   0.2195  -1.2563  -0.4848  -0.1628
 -0.8531   0.2539   0.1654   1.0898  -1.3034  -1.6671   1.1385
 -1.3872   0.8110  -0.2269  -0.4446  -2.0356   0.2040  -0.1750
  0.4198   2.0469   0.1639  -1.0247  -2.5766   2.0981  -0.5758
  1.7776   1.5903  -1.5178  -0.9381   0.2940   0.8287   1.2366
  1.1418  -0.0249  -1.7264  -0.4325  -0.0180  -0.4949  -1.1819
 -0.5758   0.2839  -0.3377  -0.0154   0.0201  -1.0648   0.6447
 -0.3738  -0.0123  -2.3295  -0.9790   0.0745  -2.7069   1.2676
  0.2120   1.1585  -2.1134   0.7176   2.0062  -2.6843  -0.9338
  0.7541   0.3187  -0.0267   0.0243   1.9798  -2.4606   0.1002
  0.6791   0.9635   0.6525  -0.8238   1.0185  -1.6152  -0.4268
  1.6162   1.5536  -0.5117   2.1214  -0.3853   0.0639   1.1959
  0.2442  -0.2541  -0.7836   1.2487  -0.7918  -1.5402  -0.5529
 -1.9437  -0.4595  -1.2641   0.7192  -0.7517  -1.5873  -0.7422
 -0.8655  -0.2606  -0.4950  -0.6666  -1.9786  -1.6240   1.5757
 -0.8130  -1.2606  -1.4003  -0.2100   0.8507  -1.8127  -0.4700
 -1.5453  -0.0192   0.6832  -0.6527  -0.8944   0.0663   0.4289
  1.2831   1.4343   0.2205   0.0654  -0.0520  -0.6313   1.2152
  0.6207   1.7913   3.2258   0.0110  -0.2409  -1.7447   0.6671
 -0.8640   2.5407   1.8589  -0.4660  -0.4997  -0.5894  -0.7255
 -0.7816  -0.1216  -1.3172   1.0640   0.5269  -0.8996  -1.7425
 -1.2544   0.9727  -0.8273  -0.1131  -0.2796  -2.4296  -1.2006
 -0.6924   1.2923  -0.4969  -0.2275  -1.1180  -1.2817  -0.0095
 -0.7562  -0.7617   1.8274  -0.7995  -0.8460  -0.5465   0.1405
 -0.3017   0.2411   1.1370  -0.5600   1.8631   0.0522   1.2114
  0.6565   0.4914   0.8470  -0.1714   1.8307   0.2253  -0.1245
 -0.0922   1.3555  -0.2326   1.1027  -1.0745  -2.5173  -0.1791
  0.3274  -0.9903  -1.8621   1.4181  -0.6874  -3.0021  -0.4996
 -1.8070  -2.3094  -0.6442   1.9426  -0.3819  -2.9064  -1.3559
 -2.6966  -1.3291  -0.0897   1.0349  -2.1729  -2.3492  -0.0475
 -0.8426  -0.9856  -0.5600  -1.1784  -0.6979  -0.6337  -0.0268
 -0.4299   0.0544   1.4230  -0.8505  -0.8251  -1.6454   0.7082
 -0.5103   0.6868  -0.1519   0.7679  -0.7523  -1.7214   1.2708
  0.9314  -0.2762   0.6155  -0.6427  -0.0277  -1.2230   1.1473
  1.0499   0.2633  -1.2911   1.1535   0.8134  -0.3359   1.2732
  1.2851  -0.0939  -1.0097   1.5090  -0.6868  -1.2349  -0.7751
 -0.7905  -0.9712   0.0962  -1.0850   1.1256  -0.7653  -0.2253
  0.6234  -0.0938   0.2877   0.3291  -1.4776   0.3289   0.5608
 -1.1496  -0.6953  -0.9470  -0.5342  -1.9071  -0.0372   1.3365
 -0.2711   0.1357  -0.2340   0.2020   0.7495   0.1238  -0.2135
  0.3006   0.4180  -1.6801   0.3239   0.8136  -0.3364   0.0987
 -0.9127   0.8672  -1.2811  -0.5450  -0.5349   0.3232   2.5849
 -0.9576   0.2670   0.0679  -1.8290  -0.7233  -0.4444   0.7110
 -0.4379  -0.0546  -0.5529  -2.1749  -2.3829  -0.2514   0.5980
 -0.3952   0.3011  -0.3443  -1.2518  -0.5534  -0.6130   0.4329
  1.2206  -1.0591   0.1770   0.7403   1.3732  -0.7223  -1.6302
  1.7824  -1.1941   1.3919   0.0636  -0.5468  -1.1521  -1.7563
  2.1696  -3.5041   1.3815  -0.5838   0.1848  -0.0921   1.6473
  0.3302  -4.0565   1.7594  -2.8982   1.5401   1.5851   1.3773
  0.8486  -2.3491   2.0459  -5.6642   0.2974   2.4914   0.1707
 -0.3703  -1.2556   2.4235  -3.3736  -2.0939   2.3227   0.7157
 -1.5195   0.9797   1.8914  -1.8930  -0.6316   3.5807  -0.4361
 -0.9428  -0.8818   1.2700   1.5484  -0.2290   2.6106  -2.5192
 -1.0785  -0.1097  -0.8481   0.6607  -0.4142   2.7886   0.0655
 -0.5793   0.0838   0.4618  -0.0388   0.2559   1.6094   0.4803
  0.1008   1.1403   1.0351   0.0426  -0.6885   1.1221   0.2152
  1.6592  -0.8849   0.6866   0.2537  -0.8000  -0.2818  -1.2211
  0.2683  -1.3786   0.2756  -0.3148  -0.0987   0.0027   0.0525
 -1.4416  -2.6809  -0.7806  -1.1020  -0.3319   0.3248   2.5628
 -0.8337  -0.0076  -0.5572  -0.8932   0.7173   0.3488  -0.1262
 -0.1925  -1.1179   0.0310  -0.6928  -0.4380  -0.4530  -0.7534
  0.1613  -0.6577  -0.1992   0.2870   0.0806  -0.4340   0.1932
  1.4160   0.7649   0.3533   0.2841  -0.1052  -0.7744  -0.1740
  0.9836   0.0379  -0.5425  -1.1354  -0.3812   0.0705   0.0775
  0.1266  -0.8640   1.2716  -0.6710  -1.0832   0.5837  -1.2548
 -0.6492   0.3177  -1.2428  -1.5074  -0.6043   0.8629   0.0717
  0.6525   1.1628   0.6995  -0.2071   1.0961   1.2415  -1.2564
  0.2145   2.7920  -0.1475   0.8349   1.4230   1.4638  -0.3946
  1.3071   2.8364   0.7853   1.3894   0.1660   1.9061  -0.5808
  1.4328   1.0712   0.6968   1.1747   0.6785   0.2286  -0.0431
